,Unnamed: 0,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop,Thought-terminating_Cliches,Content_Category
4697,4697,DT_press_release_284.txt,DT,The most shameful war on women is the one Hillary Clinton has waged on her husbands ‘girlfriends,"most shameful: Whataboutism,Straw_Men,Red_Herring",,,,,,,,,,,,,1.0,,,1.0,,press_release
4698,4698,DT_press_release_284.txt,DT,Furthermore Hilary Clinton has a disgraceful record of bullying lying cheating and hanging on to her husbands coat tails to advance her personal agenda,disgraceful record: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4699,4699,DT_press_release_284.txt,DT,"Informed American women will not be fooled by a candidate who disgraced our state department refuses to hold press conferences and hides behind her husband"" she concluded",Informed American women will not be fooled by a candidate who disgraced our state department refuses to hold press conferences and hides behind her husband: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4700,4700,DT_press_release_284.txt,DT,"""This is just plain nonsense a fairy tale fabricated by Democrats"" and added ""here in Florida Im proud to announce today that three minority women in our membership have recently qualified by petition to run for the U.S","""plain nonsense a fairy tale fabricated by Democrats"""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,press_release
4701,4701,DT_press_release_284.txt,DT,DeCamp left no doubt that the next five months will be a full-court press to see that Donald J,full-court press: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4702,4702,DT_press_release_284.txt,DT,"She pledged that she and the federation members will leave no stone unturned to assure that the State of Florida is painted ""Red."" #### DeCamp contact info: nDena Stebbins DeCamp nEmail: emailxa0protected nPhone: 863-640-4805 ",leave no stone unturned: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4703,4703,DT_press_release_52.txt,DT,The Sheriff is well known for his hard-line stance on illegal immigration,hard: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4704,4704,DT_press_release_52.txt,DT,We must restore law and order on the border and respect the men and women of our police forces,"We must restore law and order on the border: Repetition, ""the men and women of our police forces"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,press_release
4705,4705,DT_press_release_52.txt,DT,"I thank him for his support of my policies and candidacy for President."" Sheriff Arpaio added ""Donald Trump is a leader","""""""Donald Trump"": Repetition, ""a leader He produces results"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,press_release
4706,4706,DT_press_release_52.txt,DT,He produces results and is ready to get tough in order to protect American jobs and families,to get tough in order to protect American jobs and families: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,press_release
4707,4707,DT_press_release_52.txt,DT,I know Donald Trump will stand with me and countless Americans to secure our border,"countless Americans: Flag-Waving, ""our border"": Flag-Waving",,,,,,,2.0,,,,,,,,,2.0,,press_release
4708,4708,DT_press_release_52.txt,DT,"I am proud to support him as the best candidate for President of the United States of America."" Mr","""the best candidate for President of the United States of America."""""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,press_release
4709,4709,DT_press_release_53.txt,DT,As someone who wrote one of the best-selling business books of all time     who has built an incredible company including some of the most valuable and iconic assets in the world and as someone who has a personal net worth of many billions of dollars Mr,incredible: Doubt,,,,,1.0,,,,,,,,,,,1.0,,press_release
4710,4710,DT_press_release_53.txt,DT,"""Unlike the very stupid highly incompetent people running our country into the ground Mr",the very stupid highly incompetent people running our country into the ground: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4711,4711,DT_press_release_53.txt,DT,Roger Ailes and FOX News think they can toy with him but Mr,Mr Trump doesnt play games: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4712,4712,DT_press_release_53.txt,DT,"Whereas he has always been a job creator and not a debater he nevertheless truly enjoys the debating process - and it has been very good for him both in polls and popularity."" He will not be participating in the FOX News debate and will instead host an event in Iowa to raise money for the Veterans and Wounded Warriors who have been treated so horribly by our all talk no action politicians","all talk no action politicians: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,press_release
4713,4713,DT_press_release_53.txt,DT,Like running for office as an extremely successful person this takes guts and it is the kind of mentality our country needs in order to Make America Great Again,"an extremely successful person: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,press_release
4714,4714,DT_press_release_84.txt,DT,Trump began airing a new ad in South Carolina focused on illegal immigration featuring Jamiel Shaw whose son was brutally murdered by an illegal immigrant,brutally: Repetition,,,1.0,,,,,,,,,,,,,1.0,,press_release
4715,4715,DT_press_release_84.txt,DT,It is a massive problem in our country and now everybody agrees with me --- bad for crime and the economy,"a massive problem in our country: Repetition, ""bad for crime and the economy"": Black-and-White_Fallacy",,,1.0,,,,,,,,,,,,,2.0,,press_release
4716,4716,DT_press_release_84.txt,DT,A wonderful young man Jamiel Shaw Jr,wonderful: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,press_release
4717,4717,DT_press_release_84.txt,DT,whose father has become a friend of mine was shot in the face for no reason by an illegal immigrant,illegal: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,press_release
4718,4718,DT_press_release_84.txt,DT,"We must stop illegal immigration."" Jamiel Shaw added ""Donald Trump is the only person fighting to put American families first","""We must stop illegal immigration."""""": Repetition, """"""""Donald Trump is the only person fighting to put American families first He will protect our children and put an end to these senseless acts of violence that are caused by our failed policies and broken immigration system Donald"""": Flag-Waving",,,1.0,,,,,,,,,,,,,2.0,,press_release
4719,4719,DT_press_release_84.txt,DT,Donald Trump has made it clear he like most Americans wants to return the rule of law to the people of this country,he like most Americans wants to return the rule of law to the people of this country Without strong borders: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,press_release
4720,4720,DT_press_release_84.txt,DT,We must secure our borders and return those who came here illegally to their native lands,our borders: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,press_release
4721,4721,DT_press_release_84.txt,DT,Donald Trump is a man who stands for what is right,"""Donald Trump is a man who stands for what is right He stands for America and I stand with him."""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,press_release
4722,4722,DT_remarks_447.txt,DT,Together we are going to win Iowa in November -- and we are going to win the White House and Make America Great Again,"""Make America Great Again """""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
4723,4723,DT_remarks_447.txt,DT,"We will tackle and fix the problems that have gone unsolved for years."" We are going to fix our crumbling infrastructure renegotiate our disastrous trade deals free children from failing government schools eliminate government waste and create a fair simple and efficient tax code that adds millions of new jobs","our crumbling infrastructure: Flag-Waving, ""our disastrous"": Flag-Waving",,,,,,,2.0,,,,,,,,,2.0,,remarks
4724,4724,DT_remarks_447.txt,DT,Prosperity will rise poverty will recede and wages will finally begin to grow – and they will grow rapidly,they will: Black-and-White_Fallacy,,,,,,,,,,,1.0,,,,,1.0,,remarks
4725,4725,DT_remarks_447.txt,DT,"""In recent days weve rolled out one new policy idea after another – on taxes on school choice on foreign policy on defeating terrorism on rebuilding our military on Veterans care on unleashing American energy and on the vital issue of trade."" By contrast Hillary Clinton is running a policy-free campaign","a policy-free campaign: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,remarks
4726,4726,DT_remarks_447.txt,DT,She offers no ideas no solutions only hatred and derision,hatred and derision: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4727,4727,DT_remarks_447.txt,DT,I am running to be a President for all Americans – Democrat Republican Independent everyone,a President for all Americans: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4728,4728,DT_remarks_447.txt,DT,Whether you vote for me or whether you vote for someone else I will be your greatest champion,I will be your greatest champion: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
4729,4729,DT_remarks_447.txt,DT,Her comments displayed the same sense of arrogance and entitlement that led her to violate federal law as Secretary of State hide and delete her emails put classified information in the reach of our enemies lie to Congress and sell government favors and access through the Clinton Foundation,our enemies lie to Congress and sell government favors: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
4730,4730,DT_remarks_447.txt,DT,"""Its this attitude of arrogance that explains why Hillary Clinton made her 13 phones disappear – including with a hammer – so the FBI couldnt see them and why she bleached her emails after a congressional subpoena",attitude of arrogance that explains: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,remarks
4731,4731,DT_remarks_447.txt,DT,"Now the people who destroyed the emails are all pleading the fifth amendment in front of Congress today."" ""Anyone watching todays hearing in Congress knows that Hillary Clintons actions are far more corrupt than we even imagined."" ""This is a far bigger scandal than Watergate ever was but with Watergate we had the Justice Department doing its jobs – here we dont have either","far more corrupt: Loaded_Language, """"""""This is a far bigger scandal than Watergate ever was"""": Exaggeration,Minimisation",1.0,,,,,,,,,,,,,,,2.0,,remarks
4732,4732,DT_remarks_447.txt,DT,"This is a scandal that threatens national security and that involves a multimillion dollar pay-for-play scheme between the Secretary of State and her Foundation."" ""Whether its her emails her disasters in Iraq Libya and Syria or her failures on the economy Hillary Clinton lacks the judgement temperament and moral character to lead this country."" In the words of a secret service agent posted outside her office: ""she simply lacks the integrity and the temperament to serve in the office…from the bottom of my soul I know this to be true."" The policies of Hillary Clinton have produced death and destruction overseas and produced only failing schools rising crime job loss shrinking incomes and tragic poverty at home","scandal: Loaded_Language, """"disasters in Iraq Libya and Syria or her failures on the economy Hillary Clinton lacks the judgement temperament and moral character to lead this country."""""""": Doubt, """"""""she simply lacks the integrity and the temperament to serve in the office…from the bottom of my soul I know this to be true."""""""": Doubt, ""The policies of Hillary Clinton have produced death and destruction overseas and produced only failing schools rising crime job loss shrinking incomes and tragic poverty at home"": Flag-Waving",1.0,,,,,,,,,,,,,,,4.0,,remarks
4733,4733,DT_remarks_447.txt,DT,I am running to reverse these policies and to create a future of prosperity for all Americans,Americans: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4734,4734,DT_remarks_447.txt,DT,"By the way remember when Jonathan Gruber the architect of Obamacare said the ""lack of transparency"" was essential to passing the legislation and then he talked about – and I quote – ""the stupidity of the American voter."" This is the hateful attitude of insiders like Mr","architect of: Name_Calling,Labeling, """"""""the stupidity of the American voter."""""""": Repetition, ""the hateful attitude of insiders like Mr Gruber and"": Name_Calling,Labeling",,2.0,,,,,,,,,,,,,,3.0,,remarks
4735,4735,DT_remarks_447.txt,DT,Gruber and Hillary Clinton – and the voters have had enough,"""the voters have had enough Theyre taking their country back """""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,remarks
4736,4736,DT_remarks_447.txt,DT,"""Its time to break-up the failed Democratic control over our inner cities and provide real hope and opportunity to every single community in this nation."" Our policies on taxes trade regulations and education will grow incomes boost jobs and reduce poverty for our African-American and Hispanic communities","failed Democratic control: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,remarks
4737,4737,DT_remarks_447.txt,DT,"Theres a shooting on average every 2 hours."" To those suffering and hurting I say: what do you have to lose – vote for Donald J",what do you have to lose – vote for Donald J Trump I will fix it I will bring back millions of jobs higher wages and great schools I will make your communities safe Safety: Slogans,,,,,,,,,1.0,,,,,,,1.0,,remarks
4738,4738,DT_remarks_447.txt,DT,New video has just been released showing ISIS butchers murdering innocent people in what has been called a Syrian slaughterhouse,"butchers: Appeal_to_fear-prejudice, ""Syrian slaughterhouse"": Repetition",,,,,,1.0,,,,,,,,,,2.0,,remarks
4739,4739,DT_remarks_447.txt,DT,This is an evil sadistic monstrous enemy and we must keep these killers out of our country,"an evil sadistic monstrous enemy: Repetition, ""we must keep these killers out of our country"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
4740,4740,DT_remarks_447.txt,DT,"""In all things its time to put Americans first – and start taking care of each other."" Tonight I am going to roll out a plan to help our mothers and our families get affordable quality childcare for their children",Americans: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4741,4741,DT_remarks_447.txt,DT,"Im going to stop illegal immigration and drugs coming into our country and yes we will build the wall and Im going to so importantly renegotiate your horrible trade deals especially NAFTA – which is the single worst trade deal ever made by any country anywhere in the world a one-way street for jobs out of the United States – and we will make great trade deals that put the American worker first."" And Apple and our other major companies will start making their iPhones computers and other products inside of the United States – not in China and all over the world","horrible trade deals: Loaded_Language, ""the single worst trade deal ever made by any country"": Exaggeration,Minimisation, """"put the American worker first."""""""": Flag-Waving",1.0,,,,,,,,,,,,,,,3.0,,remarks
4742,4742,DT_remarks_447.txt,DT,"""We dont make our products anymore in the United States but we will again – like never before."" We will rebuild our roads bridges tunnels highways airports schools and hospitals","""like never before."""""": Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
4743,4743,DT_remarks_527.txt,DT,She set-up this illegal server knowing full well that her actions put our national security at risk and put the safety and security of your children at risk,knowing full well that her actions put our national security at risk and put the safety and security of your children at risk: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,remarks
4744,4744,DT_remarks_527.txt,DT,To further cover-up her crimes she bleached and deleted 33000 emails after a Congressional Subpoena made 13 phones disappear – some with a hammer lied to Congress under oath lied to the FBI and then two boxes of email evidence went mysteriously missing,hammer lied to Congress under oath lied to the: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
4745,4745,DT_remarks_527.txt,DT,"""As the recent release of a memo from one of Bill Clintons closest associates demonstrates the Clintons have turned the government into a scheme for personal profit."" The Clintons even saw the deadly disaster in Haiti as an opportunity to cash-in","""have turned the government into a scheme for personal profit."""""": Loaded_Language, ""deadly"": Loaded_Language",2.0,,,,,,,,,,,,,,,2.0,,remarks
4746,4746,DT_remarks_527.txt,DT,"""The WikiLeaks revelations have revealed a degree of corruption at the highest levels of our government like nothing weve ever seen before – including a candidate who boasts to donors about having a public position for the voters and a private position for Wall Street."" ""Hillary put the office of Secretary of State up for sale and if she ever got the chance shed put the Oval Office up for sale too."" Hillary should have been convicted long ago","a degree of corruption at the highest levels of our government like nothing weve ever seen before: Exaggeration,Minimisation, """"a candidate who boasts to donors about having a public position for the voters and a private position for Wall Street."""""""": Name_Calling,Labeling, ""Hillary should have been convicted"": Doubt",,,,1.0,,,,,,,,,,,,3.0,,remarks
4747,4747,DT_remarks_527.txt,DT,The stakes on November 8th could not be higher,could not be: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
4748,4748,DT_remarks_527.txt,DT,"""What makes us exceptional is that we are a nation of laws and that we are all equal under those laws – Hillarys corruption shreds that foundational principle."" Public Corruption is a grave and profound threat to a Democracy","a nation of laws: Doubt, """"Hillarys corruption shreds that foundational principle."""""""": Doubt, ""Public Corruption is a grave and profound threat to a Democracy Government corruption spreads outward like a cancer and infects the operations of government itself If the corruption is"": Appeal_to_fear-prejudice",,,,,2.0,,,,,,,,,,,3.0,,remarks
4749,4749,DT_remarks_527.txt,DT,As FDR once said government by organized money is just as dangerous as government by organized mob,government by organized money is just as dangerous as government by organized mob: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,remarks
4750,4750,DT_remarks_527.txt,DT,This is what we often see in Third World countries – where the governments are often run by a small handful of corrupt people for their personal enrichment,a small handful of corrupt people for their personal enrichment Corruption is corrosive to every institution of government and it must be stopped Restoring honesty to our government and the rule of law: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,remarks
4751,4751,DT_remarks_527.txt,DT,That is why My Contract With The American Voter begins with a plan to end government corruption and take our country back from the special interests,"The American Voter: Repetition, ""take our country"": Appeal_to_fear-prejudice",,,1.0,,,,,,,,,,,,,2.0,,remarks
4752,4752,DT_remarks_527.txt,DT,I want the entire corrupt Washington establishment to hear and to heed the words I am about to say,corrupt Washington: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
4753,4753,DT_retweets_153_4.txt,DT,"@grammy620: 1st time I heard #Trump I said wow. I liked him! I then became a closet #Trump fan. Today? He\s the ONLY 1 I will vote for!
","a closet #Trump fan: Name_Calling,Labeling, ""He\s the ONLY 1 I will vote for"": Black-and-White_Fallacy",,1.0,,,,,,,,,,,,,,2.0,,retweet
4754,4754,DT_retweets_155_2.txt,DT,"@gamzorz: @megynkelly Dont worry Trump They are losing thousands of viewers and money. Roger Ailes will be telling Megyn to stop
",Dont worry Trump They are losing thousands of viewers and money: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,retweet
4755,4755,DT_retweets_21_1.txt,DT,"@CLewandowski_:   --failed strategist who can\t find clients criticizes winning #TeamTrump. Stop complaining & try winning
","failed strategist who can\t: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,retweet
4756,4756,DT_retweets_235_2.txt,DT,"@Valdosta_Monkey: @ChrisCuomo @realDonaldTrump Is Chris serious lying or misinformed? Bill Clinton signed NAFTA
",Chris serious lying or misinformed: Doubt,,,,,1.0,,,,,,,,,,,1.0,,retweet
4757,4757,DT_retweets_25_4.txt,DT,"@CLewandowski_: Massive crowd in Pensacola Florida! Unbelievable! THANK YOU! #VoteTrump
",Unbelievable: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,retweet
4758,4758,DT_retweets_25_5.txt,DT,"@ameriflames: @realDonaldTrump @CLewandowski_ no one wants a Bush or a Clinton they want a straight shooter like TRUMP!
","no one wants a Bush or a Clinton they want a straight shooter like TRUMP: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,retweet
4759,4759,DT_retweets_269_2.txt,DT,"@angeloftruth11: Clinton says Trump is dangerous. Whos the one who killed 4 Americans in Benghazi?
","dangerous: Loaded_Language, ""Whos the one who killed 4 Americans in Benghazi"": Doubt",1.0,,,,,,,,,,,,,,,2.0,,retweet
4760,4760,DT_retweets_270_2.txt,DT,"@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain????
",Thank You Mr. Trump for Standing up for Our Country: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,retweet
4761,4761,DT_retweets_270_3.txt,DT,"@sareed59: Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain
","Our ineffective #POTUS: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,retweet
4762,4762,DT_statement_308.txt,DT,"""Todays 4-4 Supreme Court ruling has blocked one of the most unconstitutional actions ever undertaken by a President","one of the most unconstitutional actions ever undertaken by a President: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,statement
4763,4763,DT_statement_308.txt,DT,"It is time to protect our country and Make America Safe Again and Great Again for everyone."" ",protect our country and: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,statement
4764,4764,DT_tweets_108_6.txt,DT,"Why doesnt @MittRomney just endorse @marcorubio already.Should have done it before NH or Nevada where he had a little sway. Too latenow!
",Why doesnt @MittRomney just endorse @marcorubio: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4765,4765,DT_tweets_135_6.txt,DT,"The Club for Growth is a very dishonest group. They represent conservative values terribly & are bad for America.
","a very dishonest group: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4766,4766,DT_tweets_13_14.txt,DT,"Im leaving now for Burlington Vermont. It will be wild!
",It will be wild: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4767,4767,DT_tweets_143_9.txt,DT,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! #MakeAmericaGreatAgain #Trump2016
",MakeAmericaGreatAgain: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4768,4768,DT_tweets_149_3.txt,DT,"Kasich voted for NAFTA a disaster for Ohio and now wants the even worse TPP approved. Vote Trump and end this madness!
","disaster: Loaded_Language, ""even worse"": Exaggeration,Minimisation, ""Vote Trump and end this madness"": Slogans",1.0,,,,,,,,,,,,,,,3.0,,tweet
4769,4769,DT_tweets_150_3.txt,DT,"Thank you Florida! #SuperTuesday #MakeAmericaGreatAgain #Trump2016
","Thank you Florida: Slogans, ""MakeAmericaGreatAgain"": Slogans",,,,,,,,,2.0,,,,,,,2.0,,tweet
4770,4770,DT_tweets_169_7.txt,DT,"Wow Corey Lewandowski my campaign manager and a very decent man was just charged with assaulting a reporter. Look at tapes-nothing there!
","a very decent man: Name_Calling,Labeling, ""nothing there"": Thought-terminating_Cliches",,1.0,,,,,,,,,,,,,,2.0,,tweet
4771,4771,DT_tweets_189_2.txt,DT,"I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!
",Bad system: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4772,4772,DT_tweets_207_9.txt,DT,"Thank you Delaware! #Trump2016 #MakeAmericaGreatAgain #TrumpTrain
","Thank you Delaware: Slogans, ""MakeAmericaGreatAgain"": Slogans",,,,,,,,,2.0,,,,,,,2.0,,tweet
4773,4773,DT_tweets_216_1.txt,DT,"Thank you Maryland! #Trump2016
",Thank you Maryland: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4774,4774,DT_tweets_216_14.txt,DT,"RT @DonaldJTrumpJr: An Honor to be in #Indiana w @realDonaldTrump @greta & the legend Bobby Knight! I like our secret weapon better!!! htt…
","our secret: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4775,4775,DT_tweets_236_4.txt,DT,"Why does the media with a strong push from Crooked Hillary keep pushing the false narrative that I want to raise taxes. Exactly opposite!
","Why does the media: Doubt, ""Crooked Hillary keep pushing the false narrative that I want to raise taxes. Exactly opposite"": Doubt",,,,,2.0,,,,,,,,,,,2.0,,tweet
4776,4776,DT_tweets_236_5.txt,DT,"It was Rosie ODonnell who ate the cake in the vicious Hillary commercial about me not Crooked Hillary! @marthamaccallum
","vicious Hillary: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4777,4777,DT_tweets_248_2.txt,DT,"I gave a woman named Barbara Res a top N.Y. construction job when that was unheard of and now she is nasty. So much for a nice thank you!
","top N.Y. construction job: Exaggeration,Minimisation, ""nasty"": Loaded_Language",,,,1.0,,,,,,,,,,,,2.0,,tweet
4778,4778,DT_tweets_253_1.txt,DT,"I said that Crooked Hillary Clinton is not qualified to be president because she has very bad judgement - Bernie said the same thing!
","Crooked Hillary: Name_Calling,Labeling, ""very bad judgement"": Loaded_Language",,1.0,,,,,,,,,,,,,,2.0,,tweet
4779,4779,DT_tweets_253_10.txt,DT,"Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!
",Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4780,4780,DT_tweets_255_6.txt,DT,"Crooked Hillary wants a radical 500% increase in Syrian refugees. We cant allow this. Time to get smart and protect America!
","Crooked Hillary: Name_Calling,Labeling, ""We cant allow"": Repetition",,1.0,,,,,,,,,,,,,,2.0,,tweet
4781,4781,DT_tweets_257_5.txt,DT,"I just released my financial disclosure forms the largest numbers in the history of the F.E.C. Even the dishonest media thinks great!
","the largest: Exaggeration,Minimisation, ""the dishonest media"": Name_Calling,Labeling",,,,1.0,,,,,,,,,,,,2.0,,tweet
4782,4782,DT_tweets_269_11.txt,DT,"In Crooked Hillarys telepromter speech yesterday she made up things that I said or believe but have no basis in fact. Not honest!
",Crooked Hillarys telepromter speech yesterday she made up things that I said or believe but have no basis in fact: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4783,4783,DT_tweets_297_5.txt,DT,"Yesterdays failing @NYTimes fraudulently shows an empty room prior to my speech when in fact it was packed!
",failing @NYTimes fraudulently shows: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
4784,4784,DT_tweets_303_8.txt,DT,"I am the king of debt.That has been great for me as a businessman but is bad for the country. I made a fortune off of debt will fix U.S.
","the king of debt: Name_Calling,Labeling, ""bad for the country"": Flag-Waving",,1.0,,,,,,,,,,,,,,2.0,,tweet
4785,4785,DT_tweets_312_1.txt,DT,"Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou
",devastating floods: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4786,4786,DT_tweets_327_8.txt,DT,"I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!
","Crooked Hillary: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
4787,4787,DT_tweets_329_6.txt,DT,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd the end result was solid!
",totally: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4788,4788,DT_tweets_334_3.txt,DT,"Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win
",big gasp: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4789,4789,DT_tweets_355_2.txt,DT,"Great new poll- thank you America!#Trump2016 #ImWithYou
",thank you America!#Trump2016: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4790,4790,DT_tweets_357_1.txt,DT,"My prayers and condolences to the victims and families of the terrible tragedy in Nice France. We are with you in every way!
",terrible: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4791,4791,DT_tweets_369_11.txt,DT,".@mike_pence was fantastic tonight. Will be a great V.P.
",fantastic: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4792,4792,DT_tweets_371_3.txt,DT,"The Bernie Sanders supporters are furious with the choice of Tim Kaine who represents the opposite of what Bernie stands for. Philly fight?
",furious: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4793,4793,DT_tweets_373_1.txt,DT,"The new joke in town is that Russia leaked the disastrous DNC e-mails which should never have been written (stupid) because Putin likes me
","The new joke in town: Loaded_Language, ""disastrous DNC e-mails which should never have been written"": Loaded_Language",2.0,,,,,,,,,,,,,,,2.0,,tweet
4794,4794,DT_tweets_388_7.txt,DT,"Michael Morell the lightweight former Acting Director of C.I.A. and a man who has made serious bad calls is a total Clinton flunky!
","lightweight: Name_Calling,Labeling, ""a total Clinton flunky"": Name_Calling,Labeling",,2.0,,,,,,,,,,,,,,2.0,,tweet
4795,4795,DT_tweets_393_4.txt,DT,"Media desperate to distract from Clintons anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!
",our Constitution: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,tweet
4796,4796,DT_tweets_396_12.txt,DT,"Thank you Erie Pennsylvania! Together we will #MakeAmericaGreatAgain!
",Together we will #MakeAmericaGreatAgain: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
4797,4797,DT_tweets_39_10.txt,DT,"Bob Dole Warns of ‘Cataclysmic Losses With Ted Cruz and Says Donald Trump Would Do Better via New York Times:
",Cataclysmic Losses: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4798,4798,DT_tweets_3_6.txt,DT,"Al-Shabbab not ISIS just made a video on me - they all will as front-runner & if I speak out against them which I must. Hillary lied!
",Hillary lied: Repetition,,,1.0,,,,,,,,,,,,,1.0,,tweet
4799,4799,DT_tweets_400_2.txt,DT,"Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!
",Sad: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
4800,4800,DT_tweets_419_2.txt,DT,"Inner-city crime is reaching record levels. African-Americans will vote for Trump because they know I will stop the slaughter going on!
",African-Americans will vote for Trump because they know I will stop the slaughter going on: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,tweet
